ANO,MÊS,PARTIDO,SEXO,FAIXA ,FILIADOS
2015,10,PSOL,FEMININO,70 a 79 anos,"1,171"
2015,10,PSOL,FEMININO,Inválida,1
2015,10,PSOL,FEMININO,Superior a 79 anos,261
2015,10,PSOL,MASCULINO,16 anos,19
2015,10,PSOL,MASCULINO,17 anos,126
2015,10,PSOL,MASCULINO,18 a 20 anos,"1,723"
2015,10,PSOL,MASCULINO,21 a 24 anos,"5,054"
2015,10,PSOL,MASCULINO,25 a 34 anos,"19,037"
2015,10,PSOL,MASCULINO,35 a 44 anos,"15,433"
2015,10,PSOL,MASCULINO,45 a 59 anos,"16,798"
2015,10,PSOL,MASCULINO,60 a 69 anos,"4,774"
2015,10,PSOL,MASCULINO,70 a 79 anos,"1,437"
2015,10,PSOL,MASCULINO,Inválida,2
2015,10,PSOL,MASCULINO,Superior a 79 anos,325
2015,10,PSOL,NÃO INFORMADO,35 a 44 anos,2
2015,10,PSOL,NÃO INFORMADO,45 a 59 anos,44
2015,10,PSOL,NÃO INFORMADO,60 a 69 anos,13
2015,10,PSOL,NÃO INFORMADO,70 a 79 anos,2
2015,10,PSOL,NÃO INFORMADO,Superior a 79 anos,4
2015,10,PSOL,Não informado (nulo),Não informada,49
2015,10,PSTU,FEMININO,18 a 20 anos,60
2015,10,PSTU,FEMININO,21 a 24 anos,333
2015,10,PSTU,FEMININO,25 a 34 anos,"1,031"
2015,10,PSTU,FEMININO,35 a 44 anos,"1,965"
2015,10,PSTU,FEMININO,45 a 59 anos,"2,872"
2015,10,PSTU,FEMININO,60 a 69 anos,926
2015,10,PSTU,FEMININO,70 a 79 anos,445
2015,10,PSTU,FEMININO,Inválida,1
2015,10,PSTU,FEMININO,Superior a 79 anos,287
2015,10,PSTU,MASCULINO,16 anos,1
2015,10,PSTU,MASCULINO,17 anos,3
2015,10,PSTU,MASCULINO,18 a 20 anos,57
2015,10,PSTU,MASCULINO,21 a 24 anos,300
2015,10,PSTU,MASCULINO,25 a 34 anos,"1,595"
2015,10,PSTU,MASCULINO,35 a 44 anos,"2,647"
2015,10,PSTU,MASCULINO,45 a 59 anos,"3,429"
2015,10,PSTU,MASCULINO,60 a 69 anos,874
2015,10,PSTU,MASCULINO,70 a 79 anos,333
2015,10,PSTU,MASCULINO,Superior a 79 anos,193
2015,10,PSTU,NÃO INFORMADO,45 a 59 anos,12
2015,10,PSTU,NÃO INFORMADO,60 a 69 anos,7
2015,10,PSTU,NÃO INFORMADO,70 a 79 anos,1
2015,10,PSTU,NÃO INFORMADO,Superior a 79 anos,1
2015,10,PSTU,Não informado (nulo),Não informada,5
2015,10,PT,FEMININO,16 anos,35
2015,10,PT,FEMININO,17 anos,116
2015,10,PT,FEMININO,18 a 20 anos,"2,475"
2015,10,PT,FEMININO,21 a 24 anos,"16,077"
2015,10,PT,FEMININO,25 a 34 anos,"125,715"
2015,10,PT,FEMININO,35 a 44 anos,"157,674"
2015,10,PT,FEMININO,45 a 59 anos,"247,828"
2015,10,PT,FEMININO,60 a 69 anos,"92,586"
2015,10,PT,FEMININO,70 a 79 anos,"39,879"
2015,10,PT,FEMININO,Inválida,14
2015,10,PT,FEMININO,Superior a 79 anos,"17,467"
2015,10,PT,MASCULINO,16 anos,48
2015,10,PT,MASCULINO,17 anos,176
2015,10,PT,MASCULINO,18 a 20 anos,"2,587"
2015,10,PT,MASCULINO,21 a 24 anos,"16,564"
2015,10,PT,MASCULINO,25 a 34 anos,"142,132"
2015,10,PT,MASCULINO,35 a 44 anos,"192,662"
2015,10,PT,MASCULINO,45 a 59 anos,"326,121"
2015,10,PT,MASCULINO,60 a 69 anos,"125,987"
2015,10,PT,MASCULINO,70 a 79 anos,"53,033"
2015,10,PT,MASCULINO,Inválida,28
2015,10,PT,MASCULINO,Superior a 79 anos,"23,595"
2015,10,PT,NÃO INFORMADO,35 a 44 anos,23
2015,10,PT,NÃO INFORMADO,45 a 59 anos,898
2015,10,PT,NÃO INFORMADO,60 a 69 anos,491
2015,10,PT,NÃO INFORMADO,70 a 79 anos,260
2015,10,PT,NÃO INFORMADO,Superior a 79 anos,159
2015,10,PT,Não informado (nulo),Não informada,"6,961"
2015,10,PTB,FEMININO,16 anos,23
2015,10,PTB,FEMININO,17 anos,83
2015,10,PTB,FEMININO,18 a 20 anos,"1,251"
2015,10,PTB,FEMININO,21 a 24 anos,"5,848"
2015,10,PTB,FEMININO,25 a 34 anos,"53,131"
2015,10,PTB,FEMININO,35 a 44 anos,"99,793"
2015,10,PTB,FEMININO,45 a 59 anos,"200,167"
2015,10,PTB,FEMININO,60 a 69 anos,"91,888"
2015,10,PTB,FEMININO,70 a 79 anos,"49,349"
2015,10,PTB,FEMININO,Inválida,14
2015,10,PTB,FEMININO,Superior a 79 anos,"28,064"
2015,10,PTB,MASCULINO,16 anos,40
2015,10,PTB,MASCULINO,17 anos,121
2015,10,PTB,MASCULINO,18 a 20 anos,"1,403"
2015,10,PTB,MASCULINO,21 a 24 anos,"6,536"
2015,10,PTB,MASCULINO,25 a 34 anos,"62,640"
2015,10,PTB,MASCULINO,35 a 44 anos,"120,837"
2015,10,PTB,MASCULINO,45 a 59 anos,"241,135"
2015,10,PTB,MASCULINO,60 a 69 anos,"113,970"
2015,10,PTB,MASCULINO,70 a 79 anos,"63,374"
2015,10,PTB,MASCULINO,Inválida,19
2015,10,PTB,MASCULINO,Superior a 79 anos,"38,805"
2015,10,PTB,NÃO INFORMADO,35 a 44 anos,22
2015,10,PTB,NÃO INFORMADO,45 a 59 anos,918
2015,10,PTB,NÃO INFORMADO,60 a 69 anos,552
2015,10,PTB,NÃO INFORMADO,70 a 79 anos,399
2015,10,PTB,NÃO INFORMADO,Superior a 79 anos,266
2015,10,PTB,Não informado (nulo),Não informada,"1,796"
2015,10,PTC,FEMININO,16 anos,11
2015,10,PTC,FEMININO,17 anos,33
2015,10,PTC,FEMININO,18 a 20 anos,367
2015,10,PTC,FEMININO,21 a 24 anos,"1,939"
2015,10,PTC,FEMININO,25 a 34 anos,"11,374"
2015,10,PTC,FEMININO,35 a 44 anos,"14,070"
2015,10,PTC,FEMININO,45 a 59 anos,"30,331"
2015,10,PTC,FEMININO,60 a 69 anos,"11,953"
2015,10,PTC,FEMININO,70 a 79 anos,"6,330"
2015,10,PTC,FEMININO,Inválida,5
2015,10,PTC,FEMININO,Superior a 79 anos,"3,676"
2015,10,PTC,MASCULINO,16 anos,14
2015,10,PTC,MASCULINO,17 anos,31
2015,10,PTC,MASCULINO,18 a 20 anos,448
2015,10,PTC,MASCULINO,21 a 24 anos,"2,192"
2015,10,PTC,MASCULINO,25 a 34 anos,"14,248"
2015,10,PTC,MASCULINO,35 a 44 anos,"19,170"
2015,10,PTC,MASCULINO,45 a 59 anos,"38,680"
2015,10,PTC,MASCULINO,60 a 69 anos,"15,121"
2015,10,PTC,MASCULINO,70 a 79 anos,"7,741"
2015,10,PTC,MASCULINO,Inválida,3
2015,10,PTC,MASCULINO,Superior a 79 anos,"4,784"
2015,10,PTC,NÃO INFORMADO,35 a 44 anos,1
2015,10,PTC,NÃO INFORMADO,45 a 59 anos,115
2015,10,PTC,NÃO INFORMADO,60 a 69 anos,57
2015,10,PTC,NÃO INFORMADO,70 a 79 anos,34
2015,10,PTC,NÃO INFORMADO,Superior a 79 anos,23
2015,10,PTC,Não informado (nulo),Não informada,246
2015,10,PV,FEMININO,16 anos,31
2015,10,PV,FEMININO,17 anos,71
2015,10,PV,FEMININO,18 a 20 anos,928
2015,10,PV,FEMININO,21 a 24 anos,"4,592"
2015,10,PV,FEMININO,25 a 34 anos,"31,628"
2015,10,PV,FEMININO,35 a 44 anos,"37,792"
2015,10,PV,FEMININO,45 a 59 anos,"46,706"
2015,10,PV,FEMININO,60 a 69 anos,"15,509"
2015,10,PV,FEMININO,70 a 79 anos,"6,392"
2015,10,PV,FEMININO,Inválida,6
2015,10,PV,FEMININO,Superior a 79 anos,"2,534"
2015,10,PV,MASCULINO,16 anos,25
2015,10,PV,MASCULINO,17 anos,97
2015,10,PV,MASCULINO,18 a 20 anos,"1,093"
2015,10,PV,MASCULINO,21 a 24 anos,"5,550"
2015,10,PV,MASCULINO,25 a 34 anos,"42,442"
2015,10,PV,MASCULINO,35 a 44 anos,"54,300"
2015,10,PV,MASCULINO,45 a 59 anos,"67,492"
2015,10,PV,MASCULINO,60 a 69 anos,"23,020"
2015,10,PV,MASCULINO,70 a 79 anos,"8,698"
2015,10,PV,MASCULINO,Inválida,5
2015,10,PV,MASCULINO,Superior a 79 anos,"3,186"
2015,10,PV,NÃO INFORMADO,35 a 44 anos,3
2015,10,PV,NÃO INFORMADO,45 a 59 anos,171
2015,10,PV,NÃO INFORMADO,60 a 69 anos,82
2015,10,PV,NÃO INFORMADO,70 a 79 anos,36
2015,10,PV,NÃO INFORMADO,Superior a 79 anos,17
2015,10,PV,Não informado (nulo),Não informada,780
2015,10,REDE,FEMININO,18 a 20 anos,13
2015,10,REDE,FEMININO,21 a 24 anos,32
2015,10,REDE,FEMININO,25 a 34 anos,97
2015,10,REDE,FEMININO,35 a 44 anos,100
2015,10,REDE,FEMININO,45 a 59 anos,106
2015,10,REDE,FEMININO,60 a 69 anos,25
2015,10,REDE,FEMININO,70 a 79 anos,2
2015,10,REDE,FEMININO,Superior a 79 anos,1
2015,10,REDE,MASCULINO,17 anos,1
2015,10,REDE,MASCULINO,18 a 20 anos,28
2015,10,REDE,MASCULINO,21 a 24 anos,80
2015,10,REDE,MASCULINO,25 a 34 anos,302
2015,10,REDE,MASCULINO,35 a 44 anos,315
2015,10,REDE,MASCULINO,45 a 59 anos,385
2015,10,REDE,MASCULINO,60 a 69 anos,81
2015,10,REDE,MASCULINO,70 a 79 anos,11
2015,10,REDE,MASCULINO,Superior a 79 anos,1
2015,10,REDE,NÃO INFORMADO,45 a 59 anos,1
2015,10,REPUBLICANOS,FEMININO,16 anos,53
2015,10,REPUBLICANOS,FEMININO,17 anos,155
2015,10,REPUBLICANOS,FEMININO,18 a 20 anos,"1,971"
2015,10,REPUBLICANOS,FEMININO,21 a 24 anos,"7,713"
2015,10,REPUBLICANOS,FEMININO,25 a 34 anos,"51,150"
2015,10,REPUBLICANOS,FEMININO,35 a 44 anos,"43,093"
2015,10,REPUBLICANOS,FEMININO,45 a 59 anos,"49,473"
2015,10,REPUBLICANOS,FEMININO,60 a 69 anos,"16,899"
2015,10,REPUBLICANOS,FEMININO,70 a 79 anos,"6,774"
2015,10,REPUBLICANOS,FEMININO,Inválida,2
2015,10,REPUBLICANOS,FEMININO,Superior a 79 anos,"1,687"
2015,10,REPUBLICANOS,MASCULINO,16 anos,55
2015,10,REPUBLICANOS,MASCULINO,17 anos,188
2015,10,REPUBLICANOS,MASCULINO,18 a 20 anos,"2,030"
2015,10,REPUBLICANOS,MASCULINO,21 a 24 anos,"7,695"
2015,10,REPUBLICANOS,MASCULINO,25 a 34 anos,"47,792"
2015,10,REPUBLICANOS,MASCULINO,35 a 44 anos,"41,999"
2015,10,REPUBLICANOS,MASCULINO,45 a 59 anos,"45,459"
2015,10,REPUBLICANOS,MASCULINO,60 a 69 anos,"14,028"
2015,10,REPUBLICANOS,MASCULINO,70 a 79 anos,"5,289"
2015,10,REPUBLICANOS,MASCULINO,Inválida,4
2015,10,REPUBLICANOS,MASCULINO,Superior a 79 anos,"1,383"
2015,10,REPUBLICANOS,NÃO INFORMADO,35 a 44 anos,3
2015,10,REPUBLICANOS,NÃO INFORMADO,45 a 59 anos,99
2015,10,REPUBLICANOS,NÃO INFORMADO,60 a 69 anos,49
2015,10,REPUBLICANOS,NÃO INFORMADO,70 a 79 anos,21
2015,10,REPUBLICANOS,NÃO INFORMADO,Superior a 79 anos,12
2015,10,REPUBLICANOS,Não informado (nulo),Não informada,412
2015,10,SOLIDARIEDADE,FEMININO,16 anos,76
2015,10,SOLIDARIEDADE,FEMININO,17 anos,230
2015,10,SOLIDARIEDADE,FEMININO,18 a 20 anos,"2,414"
2015,10,SOLIDARIEDADE,FEMININO,21 a 24 anos,"4,177"
2015,10,SOLIDARIEDADE,FEMININO,25 a 34 anos,"10,839"
2015,10,SOLIDARIEDADE,FEMININO,35 a 44 anos,"9,860"
2015,10,SOLIDARIEDADE,FEMININO,45 a 59 anos,"10,518"
2015,10,SOLIDARIEDADE,FEMININO,60 a 69 anos,"2,829"
2015,10,SOLIDARIEDADE,FEMININO,70 a 79 anos,777
2015,10,SOLIDARIEDADE,FEMININO,Inválida,1
2015,10,SOLIDARIEDADE,FEMININO,Superior a 79 anos,147
2015,10,SOLIDARIEDADE,MASCULINO,16 anos,75
2015,10,SOLIDARIEDADE,MASCULINO,17 anos,272
2015,10,SOLIDARIEDADE,MASCULINO,18 a 20 anos,"2,600"
2015,10,SOLIDARIEDADE,MASCULINO,21 a 24 anos,"4,564"
2015,10,SOLIDARIEDADE,MASCULINO,25 a 34 anos,"13,461"
2015,10,SOLIDARIEDADE,MASCULINO,35 a 44 anos,"13,568"
2015,10,SOLIDARIEDADE,MASCULINO,45 a 59 anos,"15,291"
2015,10,SOLIDARIEDADE,MASCULINO,60 a 69 anos,"4,138"
2015,10,SOLIDARIEDADE,MASCULINO,70 a 79 anos,"1,129"
2015,10,SOLIDARIEDADE,MASCULINO,Superior a 79 anos,180
2015,10,SOLIDARIEDADE,NÃO INFORMADO,35 a 44 anos,1
2015,10,SOLIDARIEDADE,NÃO INFORMADO,45 a 59 anos,34
2015,10,SOLIDARIEDADE,NÃO INFORMADO,60 a 69 anos,14
2015,10,SOLIDARIEDADE,NÃO INFORMADO,70 a 79 anos,3
2015,4,AVANTE,FEMININO,16 anos,1
2015,4,AVANTE,FEMININO,17 anos,6
2015,4,AVANTE,FEMININO,18 a 20 anos,405
2015,4,AVANTE,FEMININO,21 a 24 anos,"2,169"
2015,4,AVANTE,FEMININO,25 a 34 anos,"12,639"
2015,4,AVANTE,FEMININO,35 a 44 anos,"18,937"
2015,4,AVANTE,FEMININO,45 a 59 anos,"25,894"
2015,4,AVANTE,FEMININO,60 a 69 anos,"9,518"
2015,4,AVANTE,FEMININO,70 a 79 anos,"4,305"
2015,4,AVANTE,FEMININO,Inválida,1
2015,4,AVANTE,FEMININO,Superior a 79 anos,"2,057"
2015,4,AVANTE,MASCULINO,16 anos,2
2015,4,AVANTE,MASCULINO,17 anos,6
2015,4,AVANTE,MASCULINO,18 a 20 anos,436
2015,4,AVANTE,MASCULINO,21 a 24 anos,"2,494"
2015,4,AVANTE,MASCULINO,25 a 34 anos,"15,063"
2015,4,AVANTE,MASCULINO,35 a 44 anos,"23,942"
2015,4,AVANTE,MASCULINO,45 a 59 anos,"31,726"
2015,4,AVANTE,MASCULINO,60 a 69 anos,"11,100"
2015,4,AVANTE,MASCULINO,70 a 79 anos,"5,091"
2015,4,AVANTE,MASCULINO,Inválida,1
2015,4,AVANTE,MASCULINO,Superior a 79 anos,"2,358"
2015,4,AVANTE,NÃO INFORMADO,35 a 44 anos,8
2015,4,AVANTE,NÃO INFORMADO,45 a 59 anos,112
2015,4,AVANTE,NÃO INFORMADO,60 a 69 anos,74
2015,4,AVANTE,NÃO INFORMADO,70 a 79 anos,35
2015,4,AVANTE,NÃO INFORMADO,Superior a 79 anos,21
2015,4,AVANTE,Não informado (nulo),Não informada,318
2015,4,CIDADANIA,FEMININO,17 anos,4
2015,4,CIDADANIA,FEMININO,18 a 20 anos,352
2015,4,CIDADANIA,FEMININO,21 a 24 anos,"2,629"
2015,4,CIDADANIA,FEMININO,25 a 34 anos,"28,252"
2015,4,CIDADANIA,FEMININO,35 a 44 anos,"48,401"
2015,4,CIDADANIA,FEMININO,45 a 59 anos,"69,237"
2015,4,CIDADANIA,FEMININO,60 a 69 anos,"26,058"
2015,4,CIDADANIA,FEMININO,70 a 79 anos,"11,730"
2015,4,CIDADANIA,FEMININO,Inválida,7
2015,4,CIDADANIA,FEMININO,Superior a 79 anos,"5,093"
2015,4,CIDADANIA,MASCULINO,16 anos,4
2015,4,CIDADANIA,MASCULINO,17 anos,7
2015,4,CIDADANIA,MASCULINO,18 a 20 anos,337
2015,4,CIDADANIA,MASCULINO,21 a 24 anos,"3,134"
2015,4,CIDADANIA,MASCULINO,25 a 34 anos,"38,044"
2015,4,CIDADANIA,MASCULINO,35 a 44 anos,"67,702"
2015,4,CIDADANIA,MASCULINO,45 a 59 anos,"97,312"
2015,4,CIDADANIA,MASCULINO,60 a 69 anos,"37,133"
2015,4,CIDADANIA,MASCULINO,70 a 79 anos,"16,548"
2015,4,CIDADANIA,MASCULINO,Inválida,9
2015,4,CIDADANIA,MASCULINO,Superior a 79 anos,"7,387"
2015,4,CIDADANIA,NÃO INFORMADO,35 a 44 anos,13
2015,4,CIDADANIA,NÃO INFORMADO,45 a 59 anos,298
2015,4,CIDADANIA,NÃO INFORMADO,60 a 69 anos,142
2015,4,CIDADANIA,NÃO INFORMADO,70 a 79 anos,77
2015,4,CIDADANIA,NÃO INFORMADO,Superior a 79 anos,48
2015,4,CIDADANIA,Não informado (nulo),Não informada,"2,509"
2015,4,DC,FEMININO,17 anos,4
2015,4,DC,FEMININO,18 a 20 anos,201
2015,4,DC,FEMININO,21 a 24 anos,"2,026"
2015,4,DC,FEMININO,25 a 34 anos,"16,324"
2015,4,DC,FEMININO,35 a 44 anos,"20,163"
2015,4,DC,FEMININO,45 a 59 anos,"23,059"
2015,4,DC,FEMININO,60 a 69 anos,"8,002"
2015,4,DC,FEMININO,70 a 79 anos,"3,507"
2015,4,DC,FEMININO,Inválida,2
2015,4,DC,FEMININO,Superior a 79 anos,"1,312"
2015,4,DC,MASCULINO,17 anos,4
2015,4,DC,MASCULINO,18 a 20 anos,248
2015,4,DC,MASCULINO,21 a 24 anos,"2,233"
2015,4,DC,MASCULINO,25 a 34 anos,"19,150"
2015,4,DC,MASCULINO,35 a 44 anos,"24,849"
2015,4,DC,MASCULINO,45 a 59 anos,"29,210"
2015,4,DC,MASCULINO,60 a 69 anos,"10,400"
2015,4,DC,MASCULINO,70 a 79 anos,"4,492"
2015,4,DC,MASCULINO,Inválida,3
2015,4,DC,MASCULINO,Superior a 79 anos,"1,774"
2015,4,DC,NÃO INFORMADO,35 a 44 anos,1
2015,4,DC,NÃO INFORMADO,45 a 59 anos,115
2015,4,DC,NÃO INFORMADO,60 a 69 anos,43
2015,4,DC,NÃO INFORMADO,70 a 79 anos,26
2015,4,DC,NÃO INFORMADO,Superior a 79 anos,14
2015,4,DC,Não informado (nulo),Não informada,328
2015,4,DEM,FEMININO,16 anos,10
2015,4,DEM,FEMININO,17 anos,22
2015,4,DEM,FEMININO,18 a 20 anos,566
2015,4,DEM,FEMININO,21 a 24 anos,"4,240"
2015,4,DEM,FEMININO,25 a 34 anos,"48,189"
2015,4,DEM,FEMININO,35 a 44 anos,"90,343"
2015,4,DEM,FEMININO,45 a 59 anos,"177,805"
2015,4,DEM,FEMININO,60 a 69 anos,"79,441"
2015,4,DEM,FEMININO,70 a 79 anos,"43,809"
2015,4,DEM,FEMININO,Inválida,14
2015,4,DEM,FEMININO,Superior a 79 anos,"23,782"
2015,4,DEM,MASCULINO,16 anos,9
2015,4,DEM,MASCULINO,17 anos,18
2015,4,DEM,MASCULINO,18 a 20 anos,638
2015,4,DEM,MASCULINO,21 a 24 anos,"5,103"
2015,4,DEM,MASCULINO,25 a 34 anos,"59,365"
2015,4,DEM,MASCULINO,35 a 44 anos,"111,087"
2015,4,DEM,MASCULINO,45 a 59 anos,"215,185"
2015,4,DEM,MASCULINO,60 a 69 anos,"107,277"
2015,4,DEM,MASCULINO,70 a 79 anos,"64,962"
2015,4,DEM,MASCULINO,Inválida,19
2015,4,DEM,MASCULINO,Superior a 79 anos,"42,035"
2015,4,DEM,NÃO INFORMADO,35 a 44 anos,30
2015,4,DEM,NÃO INFORMADO,45 a 59 anos,606
2015,4,DEM,NÃO INFORMADO,60 a 69 anos,350
2015,4,DEM,NÃO INFORMADO,70 a 79 anos,247
2015,4,DEM,NÃO INFORMADO,Superior a 79 anos,172
2015,4,DEM,Não informado (nulo),Não informada,"7,828"
2015,4,MDB,FEMININO,16 anos,19
2015,4,MDB,FEMININO,17 anos,103
2015,4,MDB,FEMININO,18 a 20 anos,"2,385"
2015,4,MDB,FEMININO,21 a 24 anos,"12,035"
2015,4,MDB,FEMININO,25 a 34 anos,"98,827"
2015,4,MDB,FEMININO,35 a 44 anos,"140,398"
2015,4,MDB,FEMININO,45 a 59 anos,"409,614"
2015,4,MDB,FEMININO,60 a 69 anos,"207,537"
2015,4,MDB,FEMININO,70 a 79 anos,"114,404"
2015,4,MDB,FEMININO,Inválida,27
2015,4,MDB,FEMININO,Superior a 79 anos,"66,279"
2015,4,MDB,MASCULINO,16 anos,24
2015,4,MDB,MASCULINO,17 anos,103
2015,4,MDB,MASCULINO,18 a 20 anos,"2,557"
2015,4,MDB,MASCULINO,21 a 24 anos,"13,335"
2015,4,MDB,MASCULINO,25 a 34 anos,"117,453"
2015,4,MDB,MASCULINO,35 a 44 anos,"173,039"
2015,4,MDB,MASCULINO,45 a 59 anos,"479,298"
2015,4,MDB,MASCULINO,60 a 69 anos,"258,597"
2015,4,MDB,MASCULINO,70 a 79 anos,"152,024"
2015,4,MDB,MASCULINO,Inválida,32
2015,4,MDB,MASCULINO,Superior a 79 anos,"98,913"
2015,4,MDB,NÃO INFORMADO,35 a 44 anos,26
2015,4,MDB,NÃO INFORMADO,45 a 59 anos,"1,764"
2015,4,MDB,NÃO INFORMADO,60 a 69 anos,"1,207"
2015,4,MDB,NÃO INFORMADO,70 a 79 anos,870
2015,4,MDB,NÃO INFORMADO,Superior a 79 anos,685
2015,4,MDB,Não informado (nulo),Não informada,"3,909"
2015,4,PATRIOTA,FEMININO,16 anos,3
2015,4,PATRIOTA,FEMININO,17 anos,19
2015,4,PATRIOTA,FEMININO,18 a 20 anos,308
2015,4,PATRIOTA,FEMININO,21 a 24 anos,599
2015,4,PATRIOTA,FEMININO,25 a 34 anos,"1,588"
2015,4,PATRIOTA,FEMININO,35 a 44 anos,"1,403"
2015,4,PATRIOTA,FEMININO,45 a 59 anos,"1,335"
2015,4,PATRIOTA,FEMININO,60 a 69 anos,384
2015,4,PATRIOTA,FEMININO,70 a 79 anos,99
2015,4,PATRIOTA,FEMININO,Superior a 79 anos,8
2015,4,PATRIOTA,MASCULINO,16 anos,4
2015,4,PATRIOTA,MASCULINO,17 anos,21
2015,4,PATRIOTA,MASCULINO,18 a 20 anos,318
2015,4,PATRIOTA,MASCULINO,21 a 24 anos,666
2015,4,PATRIOTA,MASCULINO,25 a 34 anos,"1,931"
2015,4,PATRIOTA,MASCULINO,35 a 44 anos,"2,013"
2015,4,PATRIOTA,MASCULINO,45 a 59 anos,"2,193"
2015,4,PATRIOTA,MASCULINO,60 a 69 anos,543
2015,4,PATRIOTA,MASCULINO,70 a 79 anos,150
2015,4,PATRIOTA,MASCULINO,Inválida,2
2015,4,PATRIOTA,MASCULINO,Superior a 79 anos,23
2015,4,PATRIOTA,NÃO INFORMADO,45 a 59 anos,4
2015,4,PATRIOTA,NÃO INFORMADO,60 a 69 anos,2
2015,4,PCB,FEMININO,18 a 20 anos,5
2015,4,PCB,FEMININO,21 a 24 anos,58
2015,4,PCB,FEMININO,25 a 34 anos,951
2015,4,PCB,FEMININO,35 a 44 anos,"1,586"
2015,4,PCB,FEMININO,45 a 59 anos,"2,438"
2015,4,PCB,FEMININO,60 a 69 anos,873
2015,4,PCB,FEMININO,70 a 79 anos,493
2015,4,PCB,FEMININO,Superior a 79 anos,278
2015,4,PCB,MASCULINO,18 a 20 anos,7
2015,4,PCB,MASCULINO,21 a 24 anos,73
2015,4,PCB,MASCULINO,25 a 34 anos,"1,276"
2015,4,PCB,MASCULINO,35 a 44 anos,"2,158"
2015,4,PCB,MASCULINO,45 a 59 anos,"2,938"
2015,4,PCB,MASCULINO,60 a 69 anos,"1,009"
2015,4,PCB,MASCULINO,70 a 79 anos,488
2015,4,PCB,MASCULINO,Inválida,1
2015,4,PCB,MASCULINO,Superior a 79 anos,325
2015,4,PCB,NÃO INFORMADO,35 a 44 anos,1
2015,4,PCB,NÃO INFORMADO,45 a 59 anos,11
2015,4,PCB,NÃO INFORMADO,60 a 69 anos,3
2015,4,PCB,NÃO INFORMADO,70 a 79 anos,5
2015,4,PCB,Não informado (nulo),Não informada,117
2015,4,PCDOB,FEMININO,16 anos,1
2015,4,PCDOB,FEMININO,17 anos,25
2015,4,PCDOB,FEMININO,18 a 20 anos,966
2015,4,PCDOB,FEMININO,21 a 24 anos,"5,345"
2015,4,PCDOB,FEMININO,25 a 34 anos,"31,287"
2015,4,PCDOB,FEMININO,35 a 44 anos,"36,379"
2015,4,PCDOB,FEMININO,45 a 59 anos,"54,693"
2015,4,PCDOB,FEMININO,60 a 69 anos,"18,638"
2015,4,PCDOB,FEMININO,70 a 79 anos,"8,214"
2015,4,PCDOB,FEMININO,Inválida,6
2015,4,PCDOB,FEMININO,Superior a 79 anos,"3,511"
2015,4,PCDOB,MASCULINO,16 anos,3
2015,4,PCDOB,MASCULINO,17 anos,18
2015,4,PCDOB,MASCULINO,18 a 20 anos,966
2015,4,PCDOB,MASCULINO,21 a 24 anos,"6,076"
2015,4,PCDOB,MASCULINO,25 a 34 anos,"39,984"
2015,4,PCDOB,MASCULINO,35 a 44 anos,"49,002"
2015,4,PCDOB,MASCULINO,45 a 59 anos,"67,613"
2015,4,PCDOB,MASCULINO,60 a 69 anos,"21,255"
2015,4,PCDOB,MASCULINO,70 a 79 anos,"8,421"
2015,4,PCDOB,MASCULINO,Inválida,7
2015,4,PCDOB,MASCULINO,Superior a 79 anos,"3,615"
2015,4,PCDOB,NÃO INFORMADO,35 a 44 anos,9
2015,4,PCDOB,NÃO INFORMADO,45 a 59 anos,214
2015,4,PCDOB,NÃO INFORMADO,60 a 69 anos,92
2015,4,PCDOB,NÃO INFORMADO,70 a 79 anos,53
2015,4,PCDOB,NÃO INFORMADO,Superior a 79 anos,41
2015,4,PCDOB,Não informado (nulo),Não informada,979
2015,4,PCO,FEMININO,21 a 24 anos,4
2015,4,PCO,FEMININO,25 a 34 anos,158
2015,4,PCO,FEMININO,35 a 44 anos,313
2015,4,PCO,FEMININO,45 a 59 anos,398
2015,4,PCO,FEMININO,60 a 69 anos,169
2015,4,PCO,FEMININO,70 a 79 anos,48
2015,4,PCO,FEMININO,Superior a 79 anos,25
2015,4,PCO,MASCULINO,18 a 20 anos,1
2015,4,PCO,MASCULINO,21 a 24 anos,4
2015,4,PCO,MASCULINO,25 a 34 anos,247
2015,4,PCO,MASCULINO,35 a 44 anos,462
2015,4,PCO,MASCULINO,45 a 59 anos,555
2015,4,PCO,MASCULINO,60 a 69 anos,184
2015,4,PCO,MASCULINO,70 a 79 anos,48
2015,4,PCO,MASCULINO,Superior a 79 anos,24
2015,4,PCO,NÃO INFORMADO,45 a 59 anos,3
2015,4,PCO,NÃO INFORMADO,70 a 79 anos,1
2015,4,PDT,FEMININO,16 anos,9
2015,4,PDT,FEMININO,17 anos,37
2015,4,PDT,FEMININO,18 a 20 anos,"1,302"
2015,4,PDT,FEMININO,21 a 24 anos,"8,339"
2015,4,PDT,FEMININO,25 a 34 anos,"61,292"
2015,4,PDT,FEMININO,35 a 44 anos,"87,675"
2015,4,PDT,FEMININO,45 a 59 anos,"203,531"
2015,4,PDT,FEMININO,60 a 69 anos,"92,901"
2015,4,PDT,FEMININO,70 a 79 anos,"49,515"
2015,4,PDT,FEMININO,Inválida,7
2015,4,PDT,FEMININO,Superior a 79 anos,"28,687"
2015,4,PDT,MASCULINO,16 anos,6
2015,4,PDT,MASCULINO,17 anos,33
2015,4,PDT,MASCULINO,18 a 20 anos,"1,357"
